,area_type,availability,size,total_sqft,bath,balcony,price,Electronic City,Hebbal,Kanakpura Road,Marathahalli,Raja Rajeshwari Nagar,Sarjapur  Road,Thanisandra,Uttarahalli,Whitefield,Yelahanka
6597,1,1,2,1100.0,2.0,3.0,93.0,0,0,0,0,0,0,0,0,0,0
6598,3,1,4,1355.0,3.0,0.0,135.0,0,0,0,0,0,0,0,0,0,0
6599,2,0,3,1677.0,3.0,2.0,98.0,0,0,0,0,0,0,0,0,0,0
6600,2,1,8,2500.0,8.0,3.0,95.0,0,0,0,0,0,0,0,0,0,0
6601,1,1,3,1560.0,3.0,3.0,74.0,0,0,0,0,0,0,0,1,0,0
6602,1,1,3,2060.0,3.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
6603,1,1,3,1716.0,2.0,0.0,115.0,0,0,0,0,0,0,0,0,0,0
6604,1,1,3,1864.0,3.0,1.0,140.0,0,0,0,0,0,0,0,0,0,0
6605,2,1,1,638.0,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,0
6606,3,1,9,1200.0,7.0,3.0,95.0,0,0,0,0,0,0,0,0,0,0
6607,1,1,8,1150.0,9.0,2.0,170.0,0,0,0,0,0,0,0,0,0,0
6608,1,0,2,937.0,2.0,1.0,30.0,0,0,0,0,0,0,0,0,0,0
6609,2,1,3,1490.0,2.0,1.0,115.0,0,0,0,0,0,0,0,0,0,0
6610,1,1,4,4856.0,5.0,3.0,410.0,0,0,0,0,0,0,0,0,0,0
6612,1,0,2,1100.0,2.0,1.0,37.0,0,0,0,0,0,0,0,0,1,0
6613,1,1,2,1000.0,2.0,2.0,48.53,0,0,0,0,0,0,0,0,0,0
6614,1,1,2,1060.0,2.0,1.0,37.0,0,0,0,0,0,0,0,0,0,0
6615,1,1,2,1047.0,2.0,1.0,91.0,0,0,0,0,0,0,0,0,0,0
6616,2,1,2,1200.0,2.0,2.0,80.0,0,0,0,0,0,0,0,0,0,0
6617,1,1,3,1420.0,2.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
6618,1,1,3,1539.0,3.0,2.0,85.0,0,0,0,0,0,1,0,0,0,0
6619,1,1,3,1550.0,3.0,1.0,59.0,0,0,0,0,0,0,0,0,0,0
6620,1,1,3,1555.0,3.0,3.0,82.0,0,0,0,0,0,0,0,0,0,0
6621,3,1,7,600.0,6.0,2.0,138.0,0,0,0,0,0,0,0,0,0,0
6622,1,1,3,1553.0,3.0,3.0,68.0,0,0,0,0,0,0,0,0,0,0
6623,1,1,2,920.0,2.0,2.0,26.0,0,0,0,0,0,0,0,0,0,0
6624,1,1,3,1740.0,3.0,3.0,120.0,0,0,0,0,0,0,0,0,0,0
6625,1,1,3,1855.0,3.0,2.0,145.0,0,0,0,0,0,0,0,0,0,0
6626,1,0,3,1724.0,3.0,1.0,146.0,0,0,0,0,0,0,0,0,0,0
6627,1,1,2,1020.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
6628,3,1,6,1000.0,4.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
6629,1,1,3,1250.0,2.0,1.0,50.0,0,0,0,0,0,0,0,1,0,0
6630,1,1,3,1450.0,3.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
6631,1,1,2,1200.0,2.0,2.0,80.0,0,0,0,0,0,0,0,0,0,0
6632,2,1,2,1140.0,2.0,2.0,58.0,0,0,0,0,0,0,0,0,0,0
6633,3,1,5,900.0,5.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
6634,1,1,1,550.0,1.0,1.0,16.0,0,0,0,0,0,0,0,0,0,0
6635,1,0,3,1450.0,3.0,1.0,44.0,0,0,0,0,0,0,0,0,0,0
6637,1,0,2,700.0,2.0,1.0,35.07,0,0,1,0,0,0,0,0,0,0
6638,3,0,3,1200.0,3.0,1.0,56.0,0,0,0,0,0,0,0,0,1,0
6639,1,1,2,1050.0,2.0,1.0,45.0,0,0,0,0,0,0,0,0,0,1
6640,1,1,3,1600.0,3.0,3.0,69.0,0,0,0,0,0,0,0,0,0,0
6641,1,1,3,1625.0,2.0,3.0,75.0,0,0,0,0,0,0,0,0,0,0
6642,1,1,2,1492.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
6643,1,0,4,2856.0,5.0,0.0,157.5,0,0,0,0,0,0,0,0,1,0
6644,1,1,3,1489.0,2.0,3.0,82.0,0,0,0,0,0,1,0,0,0,0
6645,1,1,3,1560.0,2.0,2.0,62.38,0,0,0,0,0,0,0,0,0,0
6646,1,1,2,1140.0,2.0,2.0,42.0,0,0,0,0,0,0,0,0,0,0
6647,1,1,3,1431.0,3.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
6648,1,1,3,1682.0,3.0,1.0,114.0,0,0,0,0,0,0,0,0,0,0
6649,1,0,2,1198.0,2.0,1.0,86.26,0,0,0,0,0,0,0,0,0,0
6650,3,0,3,3664.0,3.0,2.0,325.0,0,0,0,0,0,0,0,0,0,0
6651,1,1,3,1550.0,2.0,2.0,69.75,0,0,0,0,0,1,0,0,0,0
6652,1,1,2,1026.0,2.0,1.0,45.0,0,0,0,0,0,0,0,0,0,0
6653,2,1,3,1260.0,2.0,2.0,52.0,0,0,0,0,0,0,0,0,0,0
6654,3,1,2,690.0,2.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0
6655,1,1,1,539.0,1.0,1.0,45.0,0,0,0,0,0,1,0,0,0,0
6656,2,1,4,1200.0,4.0,1.0,85.0,0,0,0,0,0,0,0,0,0,0
6657,2,1,3,2400.0,3.0,3.0,120.0,0,0,0,0,0,0,0,0,0,0
6658,1,1,2,1200.0,2.0,2.0,79.55,0,0,0,0,0,0,0,0,0,0
6659,3,1,4,2500.0,5.0,2.0,350.0,0,0,0,0,0,0,0,0,0,0
6660,1,1,3,1186.0,2.0,2.0,40.0,0,0,0,0,0,1,0,0,0,0
6661,1,1,2,1039.0,2.0,2.0,39.5,0,0,0,0,0,0,1,0,0,0
6662,3,1,4,1500.0,5.0,3.0,233.0,0,0,0,0,0,0,0,0,0,0
6663,3,1,5,1500.0,4.0,1.0,100.0,0,0,0,0,0,0,0,0,0,0
6664,1,1,3,2520.0,3.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
6665,2,1,2,1225.0,2.0,2.0,66.5,0,0,0,0,0,0,0,0,0,0
6666,2,1,2,1350.0,2.0,2.0,72.0,0,0,0,0,0,0,0,0,0,0
6667,1,1,2,1030.0,2.0,2.0,300.0,0,0,0,0,0,0,0,0,0,0
6668,2,1,3,1550.0,2.0,2.0,49.6,0,0,0,0,0,0,0,0,1,0
6669,1,1,3,1490.0,3.0,2.0,79.0,0,0,0,0,0,0,0,0,0,0
6670,1,1,3,1520.0,3.0,2.0,111.0,0,0,0,0,0,0,0,0,0,0
6671,3,1,4,4100.0,4.0,2.0,550.0,0,0,0,0,0,0,0,0,1,0
6672,2,1,3,1391.0,2.0,3.0,64.5,0,0,0,0,0,0,0,0,0,0
6673,1,1,2,1200.0,2.0,2.0,50.0,0,0,0,0,0,0,0,0,0,0
6674,3,1,4,1200.0,4.0,2.0,86.0,0,0,0,0,0,0,0,0,0,0
6675,3,1,5,2500.0,6.0,3.0,500.0,0,0,0,0,0,0,0,0,0,0
6676,1,1,2,1322.0,2.0,2.0,80.0,0,0,0,0,0,0,0,0,0,1
6677,1,0,3,2173.0,3.0,2.0,128.0,0,0,0,0,0,0,0,0,1,0
6678,1,1,2,1200.0,2.0,2.0,75.0,0,0,0,0,0,1,0,0,0,0
6679,1,1,2,1200.0,2.0,2.0,47.0,0,0,0,0,0,0,0,0,0,0
6680,1,1,2,1170.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
6681,1,0,2,1125.0,2.0,2.0,45.56,0,0,0,0,0,0,0,0,0,0
6682,1,0,1,698.5,1.0,0.0,28.57,0,0,0,0,0,0,0,0,0,0
6683,1,1,2,1250.0,2.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
6684,1,0,2,1025.0,2.0,2.0,27.68,0,0,0,0,0,0,0,0,0,0
6685,1,1,3,1075.0,2.0,2.0,36.0,0,0,0,0,0,0,0,0,0,1
6686,1,1,3,1900.0,2.0,2.0,190.0,0,0,0,0,0,0,0,0,0,0
6687,2,1,3,1435.0,3.0,2.0,45.0,0,0,0,0,0,0,0,0,1,0
6688,1,0,2,1175.0,2.0,2.0,64.98,0,0,0,0,0,0,0,0,0,0
6689,1,1,3,1464.0,3.0,2.0,56.0,0,0,0,0,0,0,0,0,0,0
6690,2,1,2,900.0,2.0,1.0,33.0,0,0,0,0,0,0,0,0,0,0
6691,1,1,1,585.0,1.0,1.0,21.0,0,0,0,0,0,0,0,0,0,0
6692,3,1,4,3170.0,5.0,2.0,230.0,0,0,0,0,0,0,0,0,0,0
6693,1,0,3,1602.0,2.0,1.0,170.0,0,0,0,0,0,0,0,0,0,0
6694,1,1,2,1220.0,2.0,2.0,42.0,0,0,0,0,0,0,1,0,0,0
6695,1,1,3,2500.0,3.0,3.0,350.0,0,0,0,0,0,0,0,0,0,0
6696,1,1,3,2145.0,3.0,3.0,180.0,0,0,0,0,0,1,0,0,0,0
6697,1,1,2,960.0,2.0,3.0,58.0,0,0,0,0,0,0,0,0,0,0
6698,1,1,1,907.0,1.0,1.0,38.0,0,0,0,0,0,0,0,0,0,0
6699,1,1,2,1210.0,2.0,1.0,74.0,0,0,0,0,0,0,0,0,0,0
6700,3,1,4,900.0,4.0,1.0,150.0,0,0,0,0,0,0,0,0,0,0
6701,1,1,2,1230.0,2.0,2.0,70.0,0,0,0,0,0,0,0,0,0,0
6702,1,1,3,1350.0,2.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
6703,1,1,2,1150.0,2.0,2.0,58.0,0,0,0,0,0,0,0,0,0,0
6704,1,0,3,1404.0,2.0,0.0,53.35,0,0,0,0,0,0,0,0,0,0
6705,1,1,2,1050.0,2.0,3.0,48.0,0,0,0,0,0,0,0,0,0,0
6707,1,1,2,1285.0,2.0,2.0,56.0,0,0,0,0,0,0,0,0,0,1
6708,1,1,2,1018.0,2.0,1.0,50.8,0,0,0,0,0,0,0,0,0,0
6709,3,1,3,1200.0,3.0,2.0,57.0,0,0,0,0,0,0,0,0,0,0
6710,1,1,2,1115.0,2.0,2.0,50.0,0,0,0,0,0,1,0,0,0,0
6711,1,1,3,1600.0,3.0,3.0,95.0,0,0,0,0,0,0,0,0,0,0
6712,1,0,2,1480.0,2.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
6714,2,1,1,480.0,1.0,1.0,25.0,0,0,0,0,0,0,0,0,0,0
6715,1,1,3,1435.0,3.0,3.0,53.0,0,0,0,0,0,0,0,0,0,0
6716,2,1,1,450.0,1.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
6717,1,1,1,600.0,2.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0
6718,1,1,3,1590.0,2.0,3.0,85.0,0,0,0,0,0,0,0,0,0,0
6720,2,1,2,936.0,2.0,0.0,40.2,0,0,0,0,0,0,0,0,0,0
6721,1,1,2,1181.0,2.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
6722,1,0,3,1741.0,3.0,2.0,80.0,0,0,0,0,0,0,0,0,0,0
6723,1,0,3,1750.0,3.0,1.0,123.0,0,0,0,0,0,0,0,0,0,0
6724,1,1,2,1050.0,2.0,2.0,42.7,0,0,0,0,0,0,0,0,0,0
6725,1,0,2,1027.0,2.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
6726,2,1,2,596.0,2.0,1.0,22.0,0,0,0,0,0,0,0,0,0,0
6728,2,1,3,1600.0,3.0,2.0,70.0,0,0,0,0,0,0,0,0,0,0
6729,1,0,4,2790.0,5.0,3.0,198.0,0,1,0,0,0,0,0,0,0,0
6730,1,1,2,1000.0,2.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
6731,1,0,2,1120.0,2.0,2.0,44.24,0,0,0,0,0,0,0,0,0,0
6732,3,1,2,1200.0,2.0,0.0,85.0,0,0,0,0,0,0,0,0,0,0
6733,1,0,2,1200.0,2.0,2.0,35.0,0,0,0,0,0,0,0,0,0,0
6734,1,1,3,1570.0,3.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
6735,1,1,3,1500.0,3.0,1.0,135.0,0,0,0,0,0,0,0,0,0,0
6736,2,1,2,1315.0,2.0,2.0,140.0,0,0,0,0,0,0,0,0,0,0
6737,1,0,2,1140.0,2.0,1.0,33.84,0,0,0,0,0,0,0,0,0,0
6738,1,1,2,1105.0,2.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
6739,2,0,2,1200.0,2.0,1.0,34.65,1,0,0,0,0,0,0,0,0,0
6740,1,0,1,905.0,1.0,1.0,62.0,0,0,0,0,0,0,0,0,1,0
6741,3,1,4,2400.0,4.0,0.0,350.0,0,0,0,0,0,0,0,0,0,0
6742,1,1,2,1185.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0
6743,1,1,2,1083.0,2.0,1.0,100.0,0,0,0,0,0,0,0,0,0,0
6744,1,1,3,1458.0,3.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
6745,1,1,3,1555.0,3.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
6746,2,1,2,1200.0,2.0,2.0,45.0,0,0,0,0,0,0,0,0,0,0
6747,1,1,2,1308.0,2.0,1.0,58.86,0,0,0,0,0,1,0,0,0,0
6748,1,1,2,1024.0,2.0,2.0,44.0,0,0,0,0,0,0,0,0,0,0
6749,1,1,2,1194.0,2.0,2.0,47.0,0,0,0,0,0,0,0,0,0,0
6750,1,1,3,1450.0,3.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
6751,1,1,3,1639.0,3.0,3.0,120.0,0,0,0,0,0,0,0,0,0,0
6752,1,0,3,1870.0,3.0,2.0,138.0,0,0,0,0,0,0,0,0,1,0
6753,1,0,2,1232.0,2.0,1.0,87.0,0,0,0,0,0,0,0,0,0,0
6754,1,1,3,1719.0,3.0,1.0,184.0,0,0,0,0,0,0,0,0,0,0
6755,1,0,2,975.0,2.0,1.0,24.86,0,0,0,0,0,0,0,0,0,0
6756,1,1,3,2000.0,4.0,2.0,130.0,0,0,0,0,0,0,0,0,0,0
6757,1,1,2,1230.0,2.0,1.0,79.0,0,0,0,0,0,0,0,0,0,0
6758,3,1,4,1350.0,4.0,2.0,140.0,0,0,0,0,0,0,0,0,0,0
6759,1,1,2,1076.0,2.0,2.0,67.0,0,0,0,0,0,0,0,0,0,0
6760,2,1,7,2400.0,7.0,1.0,125.0,0,0,0,0,0,0,0,0,0,0
6761,1,1,3,995.0,2.0,2.0,34.82,0,0,0,0,0,0,0,0,0,0
6762,1,1,3,2120.0,3.0,2.0,177.0,0,0,0,0,0,0,0,0,0,0
6763,3,1,6,2400.0,7.0,2.0,460.0,0,0,0,0,0,0,0,0,0,0
6764,3,1,6,850.0,6.0,2.0,78.0,0,0,0,0,0,0,0,0,0,0
6765,1,1,2,1096.0,2.0,2.0,40.55,1,0,0,0,0,0,0,0,0,0
6766,1,1,2,1107.83,2.0,1.0,41.51,0,0,0,0,0,0,0,0,0,0
6767,2,1,1,505.0,1.0,0.0,85.0,0,0,0,0,0,0,0,0,0,0
6768,1,1,2,1320.0,2.0,2.0,115.0,0,0,0,0,0,1,0,0,0,0
6769,1,0,3,1431.5,3.0,0.0,72.02,0,0,0,0,0,0,0,0,0,0
6770,1,0,2,1320.0,2.0,1.0,99.26,0,0,0,0,0,0,0,0,1,0
6771,1,1,3,2901.0,4.0,2.0,190.0,0,0,0,0,0,0,0,0,1,0
6772,2,1,3,1315.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
6773,1,1,2,1000.0,2.0,1.0,44.0,0,0,0,0,0,0,0,0,0,0
6774,1,1,3,1596.0,3.0,3.0,79.8,0,0,0,0,0,0,0,0,0,0
6775,1,1,3,1750.0,3.0,2.0,130.0,0,0,0,0,0,0,0,0,0,0
6776,3,1,4,2403.0,4.0,2.0,270.0,0,0,0,0,0,0,0,0,1,0
6777,1,0,3,1350.0,3.0,2.0,47.25,0,0,0,0,0,0,0,0,0,0
6778,1,1,4,4062.5,2.0,2.0,341.0,0,0,0,0,0,0,0,0,0,0
6779,1,0,2,1175.0,2.0,2.0,79.0,0,0,0,0,0,0,0,0,0,0
6780,1,1,2,921.0,2.0,1.0,29.47,0,0,0,0,0,0,0,0,0,0
6781,2,1,4,4000.0,4.0,2.0,1100.0,0,0,0,0,0,0,0,0,0,0
6782,1,1,3,1713.0,3.0,3.0,125.0,0,0,0,0,0,0,0,0,0,0
6783,2,1,2,1200.0,2.0,0.0,43.0,0,0,0,0,0,0,0,0,0,0
6784,2,1,3,1900.0,4.0,1.0,90.0,0,0,0,0,0,0,0,0,0,0
6785,1,1,3,1664.0,3.0,2.0,68.0,0,0,0,0,0,0,0,0,0,0
6786,1,0,3,1795.0,3.0,2.0,139.0,0,0,0,0,0,0,0,0,0,0
6787,2,1,1,600.0,1.0,1.0,19.5,0,0,0,0,0,0,0,0,0,0
6788,2,1,2,1240.0,2.0,3.0,65.0,0,0,0,0,0,0,0,0,0,0
6789,1,1,3,1965.0,4.0,2.0,132.0,0,0,0,0,0,0,0,0,0,0
6790,3,1,3,600.0,4.0,0.0,99.0,0,0,0,0,0,0,0,0,0,0
6791,3,1,4,4111.0,4.0,1.0,370.0,0,0,0,0,0,0,0,0,0,0
6792,1,0,2,1200.0,2.0,2.0,59.76,0,0,0,0,0,0,0,0,0,0
6793,1,1,2,1112.0,2.0,3.0,68.0,0,0,0,0,0,0,0,0,0,0
6794,2,1,3,3000.0,3.0,2.0,60.0,0,0,0,0,1,0,0,0,0,0
6795,1,1,2,1136.0,2.0,3.0,64.5,0,0,0,0,0,0,0,0,0,0
6796,1,1,2,914.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
6797,1,1,3,1270.0,2.0,1.0,50.79,0,0,0,0,0,0,0,0,0,0
6798,1,1,2,1050.0,2.0,2.0,47.25,0,0,0,0,0,0,0,0,0,0
6799,1,1,3,1385.0,2.0,2.0,68.5,0,0,0,1,0,0,0,0,0,0
6800,1,1,2,990.0,2.0,3.0,35.0,0,0,0,0,0,0,0,0,0,0
6801,2,1,2,845.0,2.0,2.0,43.0,0,0,0,0,0,0,0,0,0,1
6802,1,0,2,1485.0,2.0,1.0,96.51,0,0,0,0,0,0,0,0,1,0
6803,1,1,3,1460.0,2.0,3.0,43.79,0,0,0,0,0,0,0,0,0,0
6804,1,1,2,1450.0,2.0,1.0,57.0,0,0,0,0,0,0,1,0,0,0
6805,2,1,3,1360.0,2.0,1.0,53.0,0,0,0,0,0,0,0,0,0,0
6806,2,1,2,1375.0,2.0,3.0,58.0,0,0,0,0,0,0,0,0,0,0
6807,1,1,2,1125.0,2.0,1.0,48.0,0,0,0,0,0,0,0,1,0,0
6808,1,1,1,720.0,1.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
6809,1,1,3,1460.0,2.0,2.0,100.0,0,0,0,0,0,0,0,0,0,0
6810,2,1,2,1107.0,2.0,2.0,40.0,0,0,0,0,0,0,0,0,0,0
6811,2,1,2,1158.0,2.0,3.0,75.0,0,0,0,0,0,0,0,0,0,0
6812,1,1,2,800.0,1.0,1.0,30.0,0,0,0,0,0,0,0,0,0,0
6813,3,1,9,600.0,9.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
6814,1,1,3,1760.0,3.0,2.0,128.0,0,0,0,0,0,0,0,0,0,0
6815,3,1,4,3200.0,4.0,2.0,200.0,0,0,0,0,0,0,0,0,0,0
6816,3,0,2,600.0,3.0,2.0,145.0,0,0,0,0,0,0,0,0,0,0
6817,2,1,3,1350.0,3.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
6818,3,1,6,600.0,6.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0
6819,2,0,2,1125.0,2.0,1.0,32.49,0,0,0,0,0,0,0,0,0,0
6820,1,1,3,1706.0,3.0,3.0,154.0,0,0,0,0,0,0,0,0,0,0
6821,1,1,3,1600.0,3.0,2.0,112.0,0,0,0,0,0,0,0,0,0,0
6822,1,1,2,1200.0,2.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0
6823,1,1,3,1755.0,3.0,3.0,101.0,0,0,0,0,0,0,0,0,1,0
6824,1,1,2,1200.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0
6825,1,1,2,1200.0,2.0,2.0,67.0,0,0,0,0,0,0,0,0,0,0
6826,1,1,2,1266.67,2.0,0.0,69.0,0,0,0,0,0,0,0,0,0,0
6827,1,1,3,1800.0,3.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
6828,3,1,3,1200.0,4.0,1.0,275.0,0,0,0,0,0,0,0,0,0,0
6829,1,0,3,1300.0,3.0,2.0,64.0,0,0,0,0,0,0,0,0,0,0
6830,3,1,3,800.0,3.0,3.0,60.0,0,0,0,0,0,0,0,0,0,0
6831,3,1,4,4800.0,5.0,2.0,550.0,0,0,0,0,0,0,0,0,1,0
6832,1,0,2,1029.5,2.0,0.0,50.855,0,0,0,0,0,0,0,0,0,0
6833,1,1,2,1128.0,2.0,2.0,40.0,0,0,0,0,1,0,0,0,0,0
6834,3,1,2,2000.0,2.0,1.0,160.0,0,0,0,0,0,0,0,0,0,0
6835,1,0,2,1210.0,2.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
6837,1,1,2,1151.0,2.0,2.0,39.0,0,0,0,0,1,0,0,0,0,0
6839,1,1,3,1464.0,3.0,2.0,56.0,0,0,0,0,0,0,0,0,0,0
6840,1,1,2,1017.0,2.0,2.0,27.0,1,0,0,0,0,0,0,0,0,0
6841,2,1,2,920.0,2.0,1.0,40.0,0,0,0,0,0,1,0,0,0,0
6842,3,1,4,1200.0,3.0,1.0,180.0,0,0,0,0,0,0,0,0,0,0
6843,3,1,5,1000.0,5.0,2.0,140.0,0,0,0,0,0,0,0,0,0,0
6844,1,1,3,1750.0,3.0,3.0,86.5,0,0,0,0,0,0,0,0,0,0
6845,2,1,2,1163.0,2.0,1.0,65.0,0,0,0,0,0,0,0,0,0,0
6846,1,1,3,1650.0,3.0,3.0,110.0,0,0,0,0,0,0,0,0,0,0
6847,1,1,3,1800.0,3.0,3.0,95.0,0,0,0,0,0,0,0,0,0,0
6848,1,1,2,1100.0,2.0,1.0,58.0,0,0,0,0,0,0,0,0,0,0
6849,2,1,2,1200.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
6850,1,1,3,1410.0,3.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
6851,1,0,3,1933.0,3.0,2.0,98.0,0,0,0,0,0,0,0,0,0,0
6852,1,1,2,1200.0,2.0,2.0,45.6,0,0,0,0,0,0,0,0,0,0
6853,1,1,3,1608.0,2.0,3.0,63.0,0,0,0,0,0,0,0,0,1,0
6854,3,1,4,2679.0,5.0,2.0,280.0,0,0,0,0,0,0,0,0,0,0
6855,1,1,2,1156.0,2.0,2.0,46.9,0,0,0,0,0,0,0,0,0,0
6856,3,0,2,1230.0,2.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0
6857,1,1,1,770.0,1.0,1.0,43.82,0,0,0,0,0,0,0,0,0,0
6858,1,1,3,1777.26,3.0,2.0,105.0,0,0,0,0,0,0,0,0,0,0
6859,1,1,2,1339.0,2.0,2.0,85.0,0,0,1,0,0,0,0,0,0,0
6860,2,0,3,3044.0,3.0,2.0,183.0,0,0,0,0,0,1,0,0,0,0
6861,2,1,2,1080.0,2.0,2.0,44.8,0,0,0,0,0,0,0,0,0,0
6862,4,1,8,3150.0,5.0,2.0,145.0,0,0,0,0,0,0,0,0,0,0
6863,3,1,2,2400.0,2.0,2.0,135.0,0,0,0,0,0,0,0,0,0,0
6864,2,1,3,1450.0,3.0,3.0,72.0,0,0,0,0,0,0,0,0,0,0
6865,1,0,2,1075.0,2.0,2.0,53.0,0,0,0,0,0,0,0,0,0,0
6866,1,1,3,1163.0,2.0,2.0,62.0,0,0,0,0,0,1,0,0,0,0
6867,2,1,2,1200.0,2.0,0.0,65.0,0,0,0,0,0,0,0,0,0,0
6868,3,1,8,1200.0,8.0,1.0,135.0,0,0,0,0,0,0,0,0,0,0
6869,3,1,4,3090.0,4.0,2.0,325.0,0,0,0,1,0,0,0,0,0,0
6870,2,1,2,1299.0,2.0,1.0,100.0,0,1,0,0,0,0,0,0,0,0
6871,2,0,2,1130.0,2.0,1.0,32.63,1,0,0,0,0,0,0,0,0,0
6872,1,1,2,1170.0,2.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
6873,1,0,3,2195.0,2.0,2.0,152.0,0,0,0,0,0,0,0,0,0,0
6874,1,1,4,2600.0,4.0,3.0,175.0,0,0,0,0,0,0,0,0,0,1
6875,1,1,2,1140.0,2.0,1.0,43.32,0,0,0,0,0,0,0,0,0,0
6876,1,1,3,1900.0,3.0,3.0,125.0,0,0,1,0,0,0,0,0,0,0
6877,2,0,2,1090.0,2.0,1.0,31.48,0,0,0,0,0,0,0,0,0,0
6878,1,1,2,1110.0,2.0,1.0,39.95,1,0,0,0,0,0,0,0,0,0
6879,1,0,1,705.0,1.0,1.0,57.0,0,0,0,0,0,0,0,0,0,0
6880,1,1,2,1089.0,2.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
6881,3,1,2,880.0,2.0,1.0,48.0,0,0,0,0,0,0,0,0,0,0
6882,2,1,2,1080.0,2.0,2.0,32.0,0,0,0,0,0,0,0,0,0,0
6883,1,0,2,1093.0,2.0,1.0,68.1,0,0,0,0,0,0,1,0,0,0
6884,1,0,3,1480.0,3.0,1.0,75.48,0,0,0,0,0,0,0,0,0,0
6885,1,1,3,1703.0,3.0,2.0,125.0,0,0,0,0,0,0,0,0,0,0
6886,1,1,2,1200.0,2.0,1.0,60.0,0,1,0,0,0,0,0,0,0,0
6887,1,1,3,1690.0,3.0,2.0,116.0,0,0,0,1,0,0,0,0,0,0
6888,1,1,2,1305.0,2.0,1.0,78.0,0,0,0,0,0,0,0,0,0,1
6889,1,0,3,1257.0,2.0,2.0,40.22,0,0,0,0,0,0,0,0,0,0
6890,1,1,2,1150.0,2.0,2.0,45.0,0,0,0,0,0,0,0,0,0,0
6891,1,1,2,1194.0,2.0,0.0,55.0,0,0,0,0,0,0,0,0,0,0
6892,2,1,3,2000.0,3.0,1.0,90.0,0,0,0,0,0,0,0,0,0,0
6893,3,1,3,1500.0,4.0,1.0,99.0,0,0,0,0,0,0,0,0,0,0
6894,2,1,2,1025.0,2.0,0.0,42.5,0,0,0,0,0,0,0,0,0,0
6895,2,1,2,980.0,2.0,1.0,38.19,0,0,0,0,0,0,0,0,0,0
6896,3,1,3,1200.0,2.0,1.0,100.0,0,0,0,0,0,0,0,0,0,0
6897,1,1,3,2225.0,3.0,1.0,149.0,0,0,0,0,0,0,0,0,1,0
6898,1,1,2,1022.0,2.0,2.0,57.0,0,0,0,0,0,0,0,0,0,0
6899,3,1,4,882.0,3.0,0.0,72.0,0,0,0,0,0,0,0,0,0,0
6900,2,1,2,1153.0,2.0,2.0,45.0,0,0,0,0,0,0,0,0,0,0
6901,1,1,2,1175.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
6902,2,1,3,1560.0,3.0,3.0,68.0,0,0,0,0,0,0,0,0,0,0
6903,2,1,1,650.0,1.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0
6904,3,1,3,600.0,3.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
6905,1,1,2,1350.0,3.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
6906,3,1,2,1200.0,2.0,1.0,76.0,0,0,0,0,0,0,0,0,0,0
6907,1,1,2,1200.0,1.0,1.0,54.0,0,0,0,0,0,0,0,0,0,0
